Path no.	a	b	c	E_P	R_P	I_P	E	crash	S	Length	No. pixel
464.0	0.29049802290662763	0.48457990806610046	0.2249220690272719	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
466.0	0.25254756075186174	0.42127472175874503	0.3261777174893931	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
467.0	0.23061661183190008	0.3846916940840499	0.3846916940840499	36.36615331930011	18.358891885885914	66.25524444283178	325970.2075154261	0.9985028612083977	0.3025763742859813	3080.5277474950053	95.0
470.0	0.15969557676781265	0.2663882773948615	0.5739161458373259	38.6461210260497	25.4749538374662	60.982321089958305	346406.835496731	0.9999809806302716	0.3580808306320179	3255.971374604637	95.0
471.0	0.2845908789605263	0.6131324620992228	0.10227665894025084	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
472.0	0.27635046039787725	0.5953790184874689	0.12827052111465376	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
473.0	0.2663882773948615	0.5739161458373258	0.15969557676781265	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
474.0	0.25453722967015097	0.548383837505986	0.19707893282386293	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
476.0	0.22492206902727188	0.48457990806610035	0.29049802290662763	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
477.0	0.20735981239767612	0.44674317314805684	0.3458970144542669	36.092308559790375	16.98774625640237	68.01110987869356	323515.5835055497	0.9975203348406438	0.28409358022427833	3080.527747495006	95.0
478.0	0.18836402412823888	0.40581798793588053	0.40581798793588053	36.36615331930011	18.358891885885914	66.25524444283178	325970.2075154261	0.9985028612083977	0.3025763742859813	3080.5277474950053	95.0
479.0	0.16843540425738776	0.36288307796166014	0.4686815177809522	36.450062760411456	18.717514401755285	65.86307615682995	326722.3348490875	0.9986916099034713	0.3067044615070532	3080.5277474950053	95.0
480.0	0.1481866030362502	0.31925835817928144	0.5325550387844683	38.62255840413722	24.817250988469322	61.37434358045971	346195.6305148079	0.9999692291037516	0.3539542781004241	3255.971374604637	95.0
481.0	0.2414327137616221	0.6718008676777829	0.0867664185605949	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
482.0	0.23547594466020835	0.6552258038078672	0.10929825153192438	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
483.0	0.22820402517522653	0.6349912558728379	0.13680471895193544	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
484.0	0.2194511354448432	0.6106358202570775	0.16991304429807913	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
486.0	0.1970789328238629	0.548383837505986	0.25453722967015097	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
487.0	0.18346402291036348	0.5104995419159751	0.3060364351736612	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
488.0	0.16843540425738776	0.4686815177809522	0.36288307796166014	36.092308559790375	16.98774625640237	68.01110987869356	323515.5835055497	0.9975203348406438	0.28409358022427833	3080.527747495006	95.0
489.0	0.15232016811753976	0.42383991594123016	0.42383991594123016	36.450062760411456	18.717514401755285	65.86307615682995	326722.3348490875	0.9986916099034713	0.3067044615070532	3080.5277474950053	95.0
490.0	0.135567980503551	0.377225958788388	0.48720606070806094	36.450062760411456	18.717514401755285	65.86307615682995	326722.3348490875	0.9986916099034713	0.3067044615070532	3080.5277474950053	95.0
